taxID	FSLB_count	GP143_count	GP157_count	GPR1_count	Galpha_count	Gbeta_count	Ggamma_count	Mth_count	Nematode_count	Olfactory_count	RBP1_count	STE2_count	STE3_count	TBP_count	Vomeronasal1_count	Vomeronasal2_count	cAMP_count	classA_count	classB1_count	classB2_count	classC_count	classF_count	classT_count
9402	0	0	1	0	18	4	16	0	0	442	3	0	0	2	0	0	0	230	15	30	21	11	11
94023	3	0	0	1	4	1	1	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0
94029	0	2	0	0	10	3	4	10	0	0	3	0	0	3	0	0	0	144	21	23	18	5	0
9407	0	1	1	0	16	5	17	0	0	133	3	0	0	3	1	0	0	247	14	26	21	10	10
94128	0	1	0	0	5	3	4	7	0	0	3	0	0	3	0	0	0	59	5	4	12	3	0
94130	3	0	0	1	5	1	2	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0
94208	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
94237	0	1	1	0	28	9	21	0	0	13	3	0	0	3	1	3	0	394	22	30	36	13	1
94328	0	0	0	0	2	6	1	0	0	0	9	0	0	6	0	0	1	0	0	0	0	0	0
945553	0	0	0	1	21	1	2	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0
94610	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
946122	0	0	0	1	12	1	2	0	0	0	3	0	6	1	0	0	0	0	0	0	0	0	0
946125	0	0	0	3	2	1	1	0	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0
947166	0	0	0	0	8	2	5	3	0	0	4	0	0	4	0	0	0	379	10	11	22	5	0
94827	0	1	1	0	14	5	11	0	0	89	1	0	0	3	0	0	0	187	13	13	12	9	1
9483	0	1	1	0	18	5	20	0	0	219	3	0	0	3	1	0	0	248	16	30	24	11	12
948313	0	0	0	0	1	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
94885	0	1	0	0	18	5	15	0	0	488	3	0	0	3	1	310	0	311	16	27	52	11	2
9515	0	1	1	0	16	5	16	0	0	458	3	0	0	3	2	0	0	281	15	32	22	11	23
9531	0	1	1	0	17	5	23	0	0	149	3	0	0	3	0	0	0	237	15	32	22	10	10
9541	0	1	1	0	17	5	14	0	0	253	3	0	0	3	0	0	0	258	13	27	22	6	16
9544	0	1	1	0	16	5	11	0	0	238	3	0	0	3	0	0	0	294	16	31	23	10	32
9545	0	1	1	0	17	5	20	0	0	170	3	0	0	3	0	0	0	242	15	30	22	9	7
9555	0	1	1	0	16	5	17	0	0	247	3	0	0	3	0	0	0	262	14	31	21	10	25
9565	0	1	1	0	16	5	23	0	0	390	3	0	0	3	0	0	0	279	15	29	21	10	30
9568	0	1	1	0	16	5	17	0	0	144	3	0	0	3	0	0	0	232	15	31	22	7	11
95742	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
9595	0	1	1	0	19	5	14	0	0	325	3	0	0	3	4	0	0	264	16	33	24	10	34
9597	0	1	1	0	17	5	16	0	0	311	3	0	0	3	2	0	0	250	15	33	21	7	35
9598	0	1	1	0	18	5	18	0	0	348	3	0	0	4	1	0	0	289	15	34	23	11	41
9601	0	1	1	0	17	7	18	0	0	235	3	0	0	3	1	0	0	270	16	33	24	12	21
9606	0	1	1	0	16	5	18	0	0	435	3	0	0	3	4	0	0	285	15	33	22	11	28
9615	0	1	1	0	18	6	17	0	0	742	3	0	0	5	5	0	0	282	15	35	24	12	17
9627	0	1	1	0	16	5	15	0	0	822	3	0	0	3	4	0	0	265	15	37	22	11	18
9643	0	2	1	0	20	5	22	0	0	865	3	0	0	3	13	0	0	267	14	33	17	11	16
96440	0	1	1	0	16	7	16	0	0	252	3	0	0	3	2	86	0	322	19	24	26	10	20
9646	0	1	1	0	20	6	24	0	0	734	3	0	0	3	7	0	0	268	13	32	21	9	16
96539	0	1	1	0	14	4	9	0	0	20	1	0	0	3	0	0	0	247	15	15	15	12	4
96644	0	0	0	0	26	3	4	0	150	0	4	0	0	2	0	0	0	225	4	3	14	10	0
9669	0	1	1	0	17	5	19	0	0	1035	3	0	0	3	8	0	0	278	15	34	22	12	20
9678	0	0	1	0	12	4	13	0	0	590	2	0	0	3	10	0	0	231	14	22	20	7	15
96803	0	0	0	0	5	3	5	14	0	0	5	0	0	3	0	0	0	41	1	4	2	7	0
9685	0	1	1	0	16	5	20	0	0	683	3	0	0	3	20	0	0	261	15	35	23	11	13
9689	0	1	1	0	16	5	19	0	0	621	3	0	0	3	14	0	0	272	14	35	21	11	15
9696	0	1	1	0	14	5	14	0	0	769	3	0	0	3	13	0	0	252	14	28	21	9	20
97028	0	0	0	0	1	3	2	0	0	0	13	0	0	5	0	0	0	0	0	0	0	0	0
9708	0	1	1	0	16	5	20	0	0	379	3	0	0	4	2	0	0	271	15	35	19	11	3
97097	0	0	1	0	10	2	4	0	0	27	1	0	0	2	0	0	0	126	10	8	4	6	1
97098	2	0	0	0	12	3	4	0	0	0	3	0	0	2	0	0	0	0	0	0	4	0	0
9713	0	1	1	0	16	6	17	0	0	469	3	0	0	3	2	0	0	283	17	35	22	11	14
97331	1	0	0	3	3	1	1	0	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0
97359	0	0	0	3	16	1	2	0	0	0	4	0	7	1	0	0	0	0	0	0	0	0	0
9739	0	2	1	0	17	5	20	0	0	92	3	0	0	4	0	0	0	263	15	27	22	12	5
9749	0	1	1	0	15	6	17	0	0	111	3	0	0	3	0	0	0	263	15	30	22	11	7
9755	0	1	0	0	20	5	18	0	0	156	3	0	0	4	0	1	0	264	15	27	23	11	8
9770	0	1	1	0	17	5	9	0	0	166	4	0	0	4	1	0	0	218	16	21	17	10	4
9771	0	1	1	0	16	5	20	0	0	209	3	0	0	4	0	0	0	267	15	27	22	11	10
9785	0	1	1	0	15	4	14	0	0	1940	3	0	0	3	26	3	0	263	15	32	27	10	11
979223	0	1	1	0	14	5	11	0	0	27	2	0	0	3	0	0	0	239	15	19	15	10	6
9793	0	1	1	0	18	5	16	0	0	923	3	0	0	3	25	3	0	284	15	37	24	11	23
9796	0	1	1	0	16	4	12	0	0	563	3	0	0	3	8	1	0	281	15	38	25	11	18
979702	10	0	0	0	9	2	2	0	0	0	3	0	0	1	0	0	0	0	0	0	5	0	0
979708	6	0	0	0	8	2	3	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0
97972	2	0	0	3	6	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
979761	4	0	0	0	10	2	2	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0
980116	0	0	0	1	27	1	2	0	0	0	4	0	10	1	0	0	0	0	0	0	0	0	0
981085	0	0	0	0	1	1	1	0	0	0	7	0	0	2	0	0	1	0	0	0	0	0	0
98133	0	1	0	0	9	3	6	0	0	22	4	0	0	3	0	0	0	213	13	3	9	9	1
9823	0	2	1	0	18	5	19	0	0	1451	3	0	0	2	18	1	0	310	18	36	27	11	15
983506	0	0	0	0	6	1	1	0	0	0	5	0	3	1	0	0	0	0	0	0	0	0	0
9837	0	1	1	0	17	5	17	0	0	751	4	0	0	3	8	0	0	276	15	35	24	11	15
9838	0	0	1	0	15	6	11	0	0	732	3	0	0	3	1	0	0	256	17	33	20	11	3
983964	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
983965	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
983966	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
983967	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
98403	0	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
984485	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
984486	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
984487	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
985895	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
986946	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
9880	0	1	1	0	16	5	17	0	0	1073	3	0	0	3	12	1	0	284	16	35	22	10	21
988480	0	0	0	0	4	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	6	0	0
9886	0	1	1	0	16	5	20	0	0	1126	3	0	0	4	22	0	0	294	15	34	23	13	24
98964	0	1	1	0	14	4	9	0	0	32	1	0	0	3	0	0	0	241	14	13	12	11	6
990121	0	0	0	0	5	1	5	0	0	0	3	0	0	2	0	0	0	41	4	2	6	5	0
990650	0	0	0	9	7	1	1	0	0	0	2	0	10	1	0	0	0	0	0	0	0	0	0
99116	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
9913	0	1	1	0	18	5	21	0	0	873	3	0	0	5	30	0	0	322	17	41	26	10	18
9915	0	1	1	0	15	5	15	0	0	1011	3	0	0	3	19	0	0	265	15	31	22	12	20
992332	0	1	1	0	26	8	19	0	0	63	3	0	0	3	5	49	1	474	23	52	38	14	5
9925	0	1	1	0	16	13	19	0	0	725	3	0	0	4	4	0	0	268	15	32	20	10	9
9940	0	1	1	0	15	6	17	0	0	594	3	0	0	4	26	0	0	271	16	35	23	9	15
99837	0	1	1	0	17	5	23	0	0	917	3	0	0	3	40	1	0	262	16	34	23	7	15
9986	0	0	1	0	14	6	14	0	0	721	2	0	0	3	87	62	0	257	14	29	27	10	27
99882	0	1	1	0	14	5	9	0	0	25	1	0	0	3	0	0	0	243	13	12	15	13	4
99883	0	1	1	0	26	7	16	0	0	36	3	0	0	4	1	9	0	385	23	33	37	11	0
9994	0	1	1	0	17	5	16	0	0	823	3	0	0	3	19	4	0	277	14	34	24	8	20
9995	0	3	1	0	21	5	20	0	0	1232	4	0	0	3	39	3	0	310	17	34	24	11	5
999810	1	0	0	2	3	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0
9999	0	1	1	0	15	5	19	0	0	667	3	0	0	3	30	3	0	285	13	29	23	11	20
